dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,train_diff_full_partial,val_diff_full_partial,diff_full_partial_min,partial_scores_mean_min
Wifi,1054,var,avg,0.5,False,False,0.01,64,0.98046875,0.97 +- 0.011,0.984375,0.973 +- 0.009,0.97,0.973,0.010468750000000027,0.011375000000000024,0.010468750000000027,0.97
Wifi,463,l2,avg,0.5,True,False,0.001,32,0.9812499880790709,0.97 +- 0.014,0.990625023841858,0.976 +- 0.013,0.97,0.976,0.01124998807907096,0.014625023841858042,0.01124998807907096,0.97
Wifi,790,max,avg,1.0,False,False,0.01,64,0.9812499880790709,0.97 +- 0.01,0.984375,0.97 +- 0.015,0.97,0.97,0.01124998807907096,0.014375000000000027,0.01124998807907096,0.97
Wifi,923,var,None,1.0,True,False,0.1,32,0.9812499880790709,0.97 +- 0.011,0.9875000119209291,0.974 +- 0.009,0.97,0.974,0.01124998807907096,0.01350001192092909,0.01124998807907096,0.97
Wifi,635,max,None,1.0,True,False,0.1,32,0.982031226158142,0.97 +- 0.012,0.984375,0.973 +- 0.01,0.97,0.973,0.012031226158142005,0.011375000000000024,0.011375000000000024,0.97
Wifi,43,l1,None,0.5,False,False,0.001,32,0.982031226158142,0.97 +- 0.012,0.9875000119209291,0.973 +- 0.011,0.97,0.973,0.012031226158142005,0.01450001192092909,0.012031226158142005,0.97
Wifi,681,max,loss,0.5,True,False,0.01,32,0.982031226158142,0.97 +- 0.012,0.990625023841858,0.975 +- 0.01,0.97,0.975,0.012031226158142005,0.015625023841858043,0.012031226158142005,0.97
Wifi,696,max,loss,0.5,False,False,0.1,64,0.982031226158142,0.97 +- 0.013,0.990625023841858,0.978 +- 0.009,0.97,0.978,0.012031226158142005,0.01262502384185804,0.012031226158142005,0.97
Wifi,765,max,avg,0.5,False,False,0.01,32,0.982031226158142,0.97 +- 0.012,0.990625023841858,0.975 +- 0.013,0.97,0.975,0.012031226158142005,0.015625023841858043,0.012031226158142005,0.97
Wifi,849,max,mult,1.0,True,False,0.01,32,0.982031226158142,0.97 +- 0.01,0.9875000119209291,0.974 +- 0.012,0.97,0.974,0.012031226158142005,0.01350001192092909,0.012031226158142005,0.97
Wifi,850,max,mult,1.0,True,False,0.01,64,0.982031226158142,0.97 +- 0.011,0.9875000119209291,0.973 +- 0.011,0.97,0.973,0.012031226158142005,0.01450001192092909,0.012031226158142005,0.97
Wifi,610,max,None,0.5,True,False,0.01,64,0.985937476158142,0.97 +- 0.014,0.990625023841858,0.978 +- 0.014,0.97,0.978,0.015937476158142005,0.01262502384185804,0.01262502384185804,0.97
Wifi,766,max,avg,0.5,False,False,0.01,64,0.985937476158142,0.97 +- 0.012,0.990625023841858,0.978 +- 0.012,0.97,0.978,0.015937476158142005,0.01262502384185804,0.01262502384185804,0.97
Wifi,828,max,mult,0.5,True,False,0.1,64,0.985937476158142,0.97 +- 0.014,0.990625023841858,0.977 +- 0.011,0.97,0.977,0.015937476158142005,0.013625023841858042,0.013625023841858042,0.97
Wifi,837,max,mult,0.5,False,False,0.01,32,0.985937476158142,0.971 +- 0.014,0.9875000119209291,0.97 +- 0.015,0.971,0.97,0.014937476158142005,0.017500011920929093,0.014937476158142005,0.97
Wifi,767,max,avg,0.5,False,False,0.1,32,0.985937476158142,0.97 +- 0.015,0.990625023841858,0.974 +- 0.015,0.97,0.974,0.015937476158142005,0.016625023841858044,0.015937476158142005,0.97
Wifi,140,l1,loss,1.0,False,False,0.001,64,0.974218726158142,0.969 +- 0.009,0.9812499880790709,0.972 +- 0.01,0.969,0.972,0.005218726158142006,0.009249988079070959,0.005218726158142006,0.969
Wifi,920,var,None,1.0,True,False,0.001,64,0.974218726158142,0.969 +- 0.008,0.9812499880790709,0.972 +- 0.008,0.969,0.972,0.005218726158142006,0.009249988079070959,0.005218726158142006,0.969
Wifi,1003,var,loss,1.0,False,False,0.001,32,0.974218726158142,0.969 +- 0.008,0.9812499880790709,0.972 +- 0.01,0.969,0.972,0.005218726158142006,0.009249988079070959,0.005218726158142006,0.969
Wifi,1064,var,avg,1.0,True,False,0.001,64,0.974218726158142,0.969 +- 0.009,0.984375,0.973 +- 0.009,0.969,0.973,0.005218726158142006,0.011375000000000024,0.005218726158142006,0.969
