dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,train_diff_full_partial,val_diff_full_partial,diff_full_partial_min,partial_scores_mean_min
Accent,740,max,avg,0.0,False,False,0.001,64,0.6428571343421936,0.62 +- 0.026,0.7169811129570007,0.703 +- 0.029,0.62,0.703,0.022857134342193608,0.013981112957000774,0.013981112957000774,0.62
Accent,420,l2,loss,1.0,True,False,0.1,64,0.6333333253860474,0.619 +- 0.016,0.7169811129570007,0.715 +- 0.022,0.619,0.715,0.014333325386047369,0.0019811129570007635,0.0019811129570007635,0.619
Accent,279,l1,mult,1.0,False,True,0.01,32,0.6238095164299011,0.619 +- 0.003,0.6792452931404114,0.676 +- 0.007,0.619,0.676,0.004809516429901128,0.0032452931404113317,0.0032452931404113317,0.619
Accent,866,var,None,0.0,True,True,0.001,64,0.636996328830719,0.619 +- 0.016,0.698113203048706,0.686 +- 0.019,0.619,0.686,0.017996328830719,0.012113203048706,0.012113203048706,0.619
Accent,143,l1,loss,1.0,False,False,0.1,32,0.6190476417541504,0.617 +- 0.002,0.6792452931404114,0.668 +- 0.016,0.617,0.668,0.0020476417541503977,0.011245293140411339,0.0020476417541503977,0.617
Accent,443,l2,avg,0.0,True,False,0.1,32,0.6380952596664429,0.617 +- 0.019,0.7358490824699402,0.725 +- 0.027,0.617,0.725,0.021095259666442878,0.010849082469940208,0.010849082469940208,0.617
Accent,905,var,None,0.5,False,True,0.1,32,0.6311355233192444,0.616 +- 0.014,0.7358490824699402,0.728 +- 0.026,0.616,0.728,0.015135523319244393,0.007849082469940205,0.007849082469940205,0.616
Accent,196,l1,avg,1.0,True,True,0.01,64,0.6304029226303101,0.616 +- 0.023,0.7169811129570007,0.706 +- 0.021,0.616,0.706,0.014402922630310067,0.010981112957000772,0.010981112957000772,0.616
Accent,203,l1,avg,1.0,True,False,0.1,32,0.6190476417541504,0.615 +- 0.007,0.6792452931404114,0.656 +- 0.014,0.615,0.656,0.0040476417541503995,0.02324529314041135,0.0040476417541503995,0.615
Accent,980,var,loss,0.5,False,False,0.001,64,0.6285714507102966,0.615 +- 0.017,0.6603773832321167,0.643 +- 0.02,0.615,0.643,0.01357145071029664,0.017377383232116683,0.01357145071029664,0.615
Accent,242,l1,mult,0.5,True,True,0.001,64,0.6355311274528503,0.614 +- 0.018,0.698113203048706,0.692 +- 0.009,0.614,0.692,0.02153112745285035,0.006113203048706106,0.006113203048706106,0.614
Accent,874,var,None,0.0,True,False,0.01,64,0.6238095164299011,0.613 +- 0.018,0.6792452931404114,0.667 +- 0.022,0.613,0.667,0.010809516429901134,0.01224529314041134,0.010809516429901134,0.613
Accent,251,l1,mult,0.5,True,False,0.1,32,0.6190476417541504,0.612 +- 0.009,0.698113203048706,0.689 +- 0.02,0.612,0.689,0.007047641754150402,0.009113203048706109,0.007047641754150402,0.612
Accent,1123,var,mult,0.5,False,False,0.001,32,0.6285714507102966,0.612 +- 0.017,0.7169811129570007,0.703 +- 0.025,0.612,0.703,0.016571450710296642,0.013981112957000774,0.013981112957000774,0.612
Accent,49,l1,None,1.0,True,True,0.001,32,0.6285714507102966,0.611 +- 0.013,0.6792452931404114,0.67 +- 0.016,0.611,0.67,0.017571450710296643,0.009245293140411337,0.009245293140411337,0.611
Accent,158,l1,avg,0.0,False,True,0.001,64,0.6256410479545593,0.611 +- 0.012,0.6792452931404114,0.665 +- 0.014,0.611,0.665,0.014641047954559339,0.014245293140411341,0.014245293140411341,0.611
Accent,83,l1,loss,0.0,True,False,0.1,32,0.6333333253860474,0.61 +- 0.025,0.6415094137191772,0.649 +- 0.016,0.61,0.649,0.023333325386047377,-0.007490586280822775,-0.007490586280822775,0.61
Accent,195,l1,avg,1.0,True,True,0.01,32,0.6135531067848206,0.61 +- 0.003,0.6792452931404114,0.678 +- 0.005,0.61,0.678,0.00355310678482057,0.0012452931404113299,0.0012452931404113299,0.61
Accent,179,l1,avg,0.5,True,False,0.1,32,0.6142857074737549,0.61 +- 0.004,0.6792452931404114,0.676 +- 0.007,0.61,0.676,0.004285707473754896,0.0032452931404113317,0.0032452931404113317,0.61
Accent,133,l1,loss,1.0,False,True,0.001,32,0.6139194369316101,0.61 +- 0.003,0.6792452931404114,0.671 +- 0.012,0.61,0.671,0.003919436931610121,0.008245293140411336,0.003919436931610121,0.61
Accent,1025,var,avg,0.0,False,True,0.1,32,0.6285714507102966,0.609 +- 0.014,0.7358490824699402,0.734 +- 0.016,0.609,0.734,0.019571450710296645,0.0018490824699401998,0.0018490824699401998,0.609
Accent,245,l1,mult,0.5,True,True,0.1,32,0.6164835095405579,0.609 +- 0.004,0.698113203048706,0.681 +- 0.012,0.609,0.681,0.0074835095405578755,0.017113203048706005,0.0074835095405578755,0.609
Accent,272,l1,mult,1.0,True,False,0.001,64,0.6238095164299011,0.608 +- 0.012,0.6603773832321167,0.653 +- 0.016,0.608,0.653,0.015809516429901138,0.007377383232116674,0.007377383232116674,0.608
Accent,58,l1,None,1.0,True,False,0.01,64,0.6190476417541504,0.608 +- 0.014,0.6792452931404114,0.665 +- 0.014,0.608,0.665,0.011047641754150406,0.014245293140411341,0.011047641754150406,0.608
Accent,193,l1,avg,1.0,True,True,0.001,32,0.6135531067848206,0.607 +- 0.004,0.6792452931404114,0.671 +- 0.012,0.607,0.671,0.006553106784820573,0.008245293140411336,0.006553106784820573,0.607
Accent,104,l1,loss,0.5,True,False,0.001,64,0.6190476417541504,0.607 +- 0.012,0.698113203048706,0.679 +- 0.019,0.607,0.679,0.012047641754150407,0.019113203048706007,0.012047641754150407,0.607
