dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,train_diff_full_partial,val_diff_full_partial,diff_full_partial_min,partial_scores_mean_min
Tokyo,119,max,loss,0.5,False,True,0.1,32,0.8888163566589355,0.887 +- 0.002,0.8961039185523987,0.889 +- 0.014,0.887,0.889,0.0018163566589355362,0.007103918552398669,0.0018163566589355362,0.887
Tokyo,92,l2,avg,1.0,False,False,0.1,64,0.8907014727592468,0.885 +- 0.003,0.8961039185523987,0.894 +- 0.007,0.885,0.894,0.005701472759246817,0.0021039185523986648,0.0021039185523986648,0.885
Tokyo,116,max,loss,0.5,False,False,0.1,64,0.8907014727592468,0.884 +- 0.005,0.8831169009208679,0.884 +- 0.01,0.884,0.884,0.006701472759246818,-0.0008830990791320881,-0.0008830990791320881,0.884
Tokyo,87,l2,avg,0.5,False,True,0.1,32,0.8843212127685547,0.884 +- 0.001,0.8896104097366333,0.885 +- 0.008,0.884,0.885,0.0003212127685546795,0.004610409736633292,0.0003212127685546795,0.884
Tokyo,140,max,avg,1.0,False,False,0.1,64,0.8825448751449585,0.883 +- 0.003,0.8831169009208679,0.887 +- 0.007,0.883,0.887,-0.000455124855041511,-0.0038830990791320907,-0.0038830990791320907,0.883
Tokyo,47,l1,avg,1.0,False,True,0.1,32,0.8829798698425293,0.883 +- 0.001,0.902597427368164,0.903 +- 0.004,0.883,0.903,-2.013015747071023e-05,-0.0004025726318360734,-0.0004025726318360734,0.883
Tokyo,35,l1,avg,0.5,False,False,0.1,32,0.8841761946678162,0.883 +- 0.002,0.8896104097366333,0.889 +- 0.005,0.883,0.889,0.001176194667816155,0.0006104097366332883,0.0006104097366332883,0.883
Tokyo,139,max,avg,1.0,False,False,0.1,32,0.8988580703735352,0.888 +- 0.007,0.9090909361839294,0.883 +- 0.015,0.888,0.883,0.010858070373535145,0.026090936183929436,0.010858070373535145,0.883
Tokyo,7,l1,None,0.5,False,True,0.1,32,0.8821098208427429,0.882 +- 0.0,0.902597427368164,0.899 +- 0.004,0.882,0.899,0.0001098208427429137,0.00359742736816393,0.0001098208427429137,0.882
Tokyo,84,l2,avg,0.5,False,False,0.1,64,0.9053833484649658,0.9 +- 0.004,0.8766233921051025,0.881 +- 0.007,0.9,0.881,0.005383348464965798,-0.004376607894897466,-0.004376607894897466,0.881
Tokyo,131,max,avg,0.5,False,False,0.1,32,0.8874388337135315,0.881 +- 0.006,0.902597427368164,0.89 +- 0.011,0.881,0.89,0.006438833713531489,0.012597427368163938,0.006438833713531489,0.881
Tokyo,155,var,None,1.0,False,False,0.1,32,0.8792822360992432,0.88 +- 0.001,0.8896104097366333,0.893 +- 0.004,0.88,0.893,-0.0007177639007568404,-0.003389590263366715,-0.003389590263366715,0.88
Tokyo,67,l2,loss,0.5,False,False,0.1,32,0.8792822360992432,0.88 +- 0.001,0.8896104097366333,0.892 +- 0.006,0.88,0.892,-0.0007177639007568404,-0.0023895902633667143,-0.0023895902633667143,0.88
Tokyo,8,l1,None,0.5,False,True,0.1,64,0.87935471534729,0.88 +- 0.001,0.8961039185523987,0.889 +- 0.005,0.88,0.889,-0.0006452846527099654,0.007103918552398669,-0.0006452846527099654,0.88
Tokyo,175,var,loss,1.0,False,True,0.1,32,0.8807685375213623,0.88 +- 0.001,0.8896104097366333,0.89 +- 0.003,0.88,0.89,0.0007685375213623002,-0.00038959026336671254,-0.00038959026336671254,0.88
Tokyo,4,l1,None,0.5,False,False,0.1,64,0.8776509165763855,0.879 +- 0.003,0.8896104097366333,0.89 +- 0.003,0.879,0.89,-0.0013490834236145055,-0.00038959026336671254,-0.0013490834236145055,0.879
Tokyo,168,var,loss,0.5,False,True,0.1,64,0.8788109421730042,0.879 +- 0.001,0.8961039185523987,0.892 +- 0.008,0.879,0.892,-0.00018905782699585316,0.0041039185523986665,-0.00018905782699585316,0.879
Tokyo,60,l2,None,1.0,False,False,0.1,64,0.8792822360992432,0.879 +- 0.002,0.8961039185523987,0.896 +- 0.003,0.879,0.896,0.0002822360992431605,0.00010391855239866299,0.00010391855239866299,0.879
Tokyo,180,var,avg,0.5,False,False,0.1,64,0.8809135556221008,0.879 +- 0.002,0.8961039185523987,0.894 +- 0.005,0.879,0.894,0.0019135556221008265,0.0021039185523986648,0.0019135556221008265,0.879
Tokyo,107,max,None,1.0,False,False,0.1,32,0.8890701532363892,0.883 +- 0.005,0.8896104097366333,0.879 +- 0.011,0.883,0.879,0.006070153236389153,0.010610409736633297,0.006070153236389153,0.879
Tokyo,48,l1,avg,1.0,False,True,0.1,64,0.8774696588516235,0.878 +- 0.0,0.8961039185523987,0.89 +- 0.002,0.878,0.89,-0.0005303411483764675,0.006103918552398668,-0.0005303411483764675,0.878
Tokyo,71,l2,loss,0.5,False,True,0.1,32,0.8776146173477173,0.878 +- 0.001,0.8831169009208679,0.882 +- 0.005,0.878,0.882,-0.0003853826522827175,0.0011169009208679137,-0.0003853826522827175,0.878
Tokyo,76,l2,loss,1.0,False,False,0.1,64,0.8776509165763855,0.878 +- 0.002,0.8896104097366333,0.889 +- 0.004,0.878,0.889,-0.0003490834236145046,0.0006104097366332883,-0.0003490834236145046,0.878
Tokyo,167,var,loss,0.5,False,True,0.1,32,0.8781583905220032,0.878 +- 0.0,0.8961039185523987,0.891 +- 0.003,0.878,0.891,0.00015839052200317116,0.005103918552398667,0.00015839052200317116,0.878
Tokyo,28,l1,loss,1.0,False,False,0.1,64,0.8743882775306702,0.877 +- 0.002,0.8961039185523987,0.896 +- 0.003,0.877,0.896,-0.0026117224693298358,0.00010391855239866299,-0.0026117224693298358,0.877
Tokyo,147,var,None,0.5,False,False,0.1,32,0.8760195970535278,0.877 +- 0.002,0.8896104097366333,0.891 +- 0.003,0.877,0.891,-0.0009804029464721697,-0.0013895902633667134,-0.0013895902633667134,0.877
Tokyo,52,l2,None,0.5,False,False,0.1,64,0.8776509165763855,0.877 +- 0.001,0.8831169009208679,0.884 +- 0.005,0.877,0.884,0.0006509165763854963,-0.0008830990791320881,-0.0008830990791320881,0.877
Tokyo,55,l2,None,0.5,False,True,0.1,32,0.8753308057785034,0.876 +- 0.001,0.8831169009208679,0.887 +- 0.004,0.876,0.887,-0.0006691942214965829,-0.0038830990791320907,-0.0038830990791320907,0.876
Tokyo,31,l1,loss,1.0,False,True,0.1,32,0.8767083287239075,0.876 +- 0.001,0.8961039185523987,0.892 +- 0.004,0.876,0.892,0.0007083287239074698,0.0041039185523986665,0.0007083287239074698,0.876
Tokyo,64,l2,None,1.0,False,True,0.1,64,0.8752582669258118,0.875 +- 0.001,0.8961039185523987,0.891 +- 0.005,0.875,0.891,0.0002582669258117676,0.005103918552398667,0.0002582669258117676,0.875
Tokyo,95,l2,avg,1.0,False,True,0.1,32,0.8729382157325745,0.873 +- 0.001,0.8896104097366333,0.892 +- 0.006,0.873,0.892,-6.178426742553533e-05,-0.0023895902633667143,-0.0023895902633667143,0.873
Tokyo,19,l1,loss,0.5,False,False,0.1,32,0.8711256384849548,0.873 +- 0.003,0.8896104097366333,0.887 +- 0.005,0.873,0.887,-0.0018743615150451642,0.00261040973663329,-0.0018743615150451642,0.873
Tokyo,115,max,loss,0.5,False,False,0.1,32,0.8727569580078125,0.873 +- 0.007,0.8896104097366333,0.873 +- 0.014,0.873,0.873,-0.00024304199218749822,0.016610409736633303,-0.00024304199218749822,0.873
Tokyo,39,l1,avg,0.5,False,True,0.1,32,0.8730469346046448,0.873 +- 0.001,0.8831169009208679,0.883 +- 0.003,0.873,0.883,4.693460464477717e-05,0.00011690092086791282,4.693460464477717e-05,0.873
Tokyo,99,max,None,0.5,False,False,0.1,32,0.8792822360992432,0.877 +- 0.007,0.8311688303947449,0.871 +- 0.017,0.877,0.871,0.0022822360992431623,-0.03983116960525512,-0.03983116960525512,0.871
Tokyo,63,l2,None,1.0,False,True,0.1,32,0.8705093264579773,0.871 +- 0.001,0.8766233921051025,0.875 +- 0.005,0.871,0.875,-0.0004906735420227015,0.001623392105102539,-0.0004906735420227015,0.871
